taxon_id	scientific_name	_COMMON_NAME_	_ABBREV_	_GENOME_ACCESSION_	_GENOME_FTP_URL_	_ASSEMBLY_PROVIDER_NAME_	_ANNOTATION_GFF3_	_ANNOTATION_PEP_	_REFSEQ_ANN_REPORT_URL_
2301259	Caenorhabditis panamensis		cpanam	GCA_900883565.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/883/565/GCA_900883565.2_CPANA_v1	BANG	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_panamensis/PRJEB28259/caenorhabditis_panamensis.PRJEB28259.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_panamensis/PRJEB28259/caenorhabditis_panamensis.PRJEB28259.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_panamensis/PRJEB28259
1737332	Caenorhabditis sp. 21 LS-2015		csp	GCA_900536235.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/536/235/GCA_900536235.3_CPARV_v1	BANG	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_21_ls-2015/PRJEB12595/caenorhabditis_21_ls-2015.PRJEB12595.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_21_ls-2015/PRJEB12595/caenorhabditis_21_ls-2015.PRJEB12595.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_21_ls-2015/PRJEB12595
1561998	Caenorhabditis tropicalis		ctropi	GCA_000186765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/186/765/GCA_000186765.1_Caenorhabditis_sp11_JU1373-3.0.1	The Genome Center,  Washington University School of Medicine, St Louis, MO	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_tropicalis/PRJNA53597/caenorhabditis_tropicalis.PRJNA53597.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_tropicalis/PRJNA53597/caenorhabditis_tropicalis.PRJNA53597.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/caenorhabditis_tropicalis/PRJNA53597
2874296	Cercopithifilaria johnstoni		cjohns	GCA_916381525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/381/525/GCA_916381525.1_SD210906	Wellcome Sanger Institute	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cercopithifilaria_johnstoni/PRJEB47283/cercopithifilaria_johnstoni.PRJEB47283.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cercopithifilaria_johnstoni/PRJEB47283/cercopithifilaria_johnstoni.PRJEB47283.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cercopithifilaria_johnstoni/PRJEB47283
53992	Cylicocyclus nassatus		cnassa	GCA_958299035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/299/035/GCA_958299035.1_Cylicocyclus_nassatus_INRAE	inrae centre val de loire	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cylicocyclus_nassatus/PRJEB63274/cylicocyclus_nassatus.PRJEB63274.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cylicocyclus_nassatus/PRJEB63274/cylicocyclus_nassatus.PRJEB63274.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cylicocyclus_nassatus/PRJEB63274
71465	Cylicostephanus goldi		cgoldi	GCA_900617965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/965/GCA_900617965.1_C_goldi_Cheshire_0011	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cylicostephanus_goldi/PRJEB498/cylicostephanus_goldi.PRJEB498.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cylicostephanus_goldi/PRJEB498/cylicostephanus_goldi.PRJEB498.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/cylicostephanus_goldi/PRJEB498
29172	Dictyocaulus viviparus	Bovine lungworm	dvivip	GCA_000816705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/705/GCA_000816705.1_D_viviparus_9.2.1.ec.pg	The Genome Institute	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/dictyocaulus_viviparus/PRJNA72587/dictyocaulus_viviparus.PRJNA72587.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/dictyocaulus_viviparus/PRJNA72587/dictyocaulus_viviparus.PRJNA72587.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/dictyocaulus_viviparus/PRJNA72587
560213	Diplogasteroides magnus		dmagnu	GCA_014805445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/805/445/GCA_014805445.1_ASM1480544v1	Indiana University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diplogasteroides_magnus/PRJNA655932/diplogasteroides_magnus.PRJNA655932.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diplogasteroides_magnus/PRJNA655932/diplogasteroides_magnus.PRJNA655932.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diplogasteroides_magnus/PRJNA655932
288516	Diploscapter coronatus		dcoron	GCA_002207785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/207/785/GCA_002207785.1_ASM220778v1	NIG	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diploscapter_coronatus/PRJDB3143/diploscapter_coronatus.PRJDB3143.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diploscapter_coronatus/PRJDB3143/diploscapter_coronatus.PRJDB3143.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diploscapter_coronatus/PRJDB3143
2018661	Diploscapter pachys		dpachy	GCA_002287525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/287/525/GCA_002287525.1_DipSp1Ass11Ann3	New York University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diploscapter_pachys/PRJNA280107/diploscapter_pachys.PRJNA280107.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diploscapter_pachys/PRJNA280107/diploscapter_pachys.PRJNA280107.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/diploscapter_pachys/PRJNA280107
6287	Dirofilaria immitis	Dog heartworm nematode	dimmit	GCA_024305405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/305/405/GCA_024305405.1_ICBAS_JMDir_1.0	University of Malaga	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/dirofilaria_immitis/PRJNA723804/dirofilaria_immitis.PRJNA723804.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/dirofilaria_immitis/PRJNA723804/dirofilaria_immitis.PRJNA723804.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/dirofilaria_immitis/PRJNA723804
166010	Ditylenchus destructor		ddestr	GCA_001579705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/579/705/GCA_001579705.1_ASM157970v1	Huazhong Agricultural University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_destructor/PRJNA312427/ditylenchus_destructor.PRJNA312427.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_destructor/PRJNA312427/ditylenchus_destructor.PRJNA312427.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_destructor/PRJNA312427
166010	Ditylenchus destructor		ddestr1	GCA_022814885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/814/885/GCA_022814885.1_ASM2281488v1	The Institute of Vegetables and Flowers CAAS	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_destructor/PRJNA800207/ditylenchus_destructor.PRJNA800207.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_destructor/PRJNA800207/ditylenchus_destructor.PRJNA800207.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_destructor/PRJNA800207
166011	Ditylenchus dipsaci		ddipsa	GCA_004194705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/194/705/GCA_004194705.1_D.dipsaci.v1.0	Agriculture and Agri-Food Canada	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_dipsaci/PRJNA498219/ditylenchus_dipsaci.PRJNA498219.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_dipsaci/PRJNA498219/ditylenchus_dipsaci.PRJNA498219.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/ditylenchus_dipsaci/PRJNA498219
51028	Enterobius vermicularis	Human pinworm	evermi	GCA_900576705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/576/705/GCA_900576705.1_E_vermicularis_Canary_Islands_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/enterobius_vermicularis/PRJEB503/enterobius_vermicularis.PRJEB503.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/enterobius_vermicularis/PRJEB503/enterobius_vermicularis.PRJEB503.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/enterobius_vermicularis/PRJEB503
36090	Globodera pallida		gpalli	GCA_000724045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/724/045/GCA_000724045.1_GPAL001	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJEB123/globodera_pallida.PRJEB123.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJEB123/globodera_pallida.PRJEB123.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJEB123
36090	Globodera pallida		gpalli1	GCA_020449905.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/449/905/GCA_020449905.1_D383_Gpal_1.0	Wageningen University and Research	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJNA764088/globodera_pallida.PRJNA764088.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJNA764088/globodera_pallida.PRJNA764088.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJNA764088
36090	Globodera pallida		gpalli2	GCA_023343765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/343/765/GCA_023343765.1_SA_Gpal_Newton	University of St Andrews	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJNA702104/globodera_pallida.PRJNA702104.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJNA702104/globodera_pallida.PRJNA702104.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_pallida/PRJNA702104
31243	Globodera rostochiensis		grosto	GCA_018350315.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/350/315/GCA_018350315.1_WUR_GloGros_L22	Wageningen University and Research	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_rostochiensis/PRJNA695196/globodera_rostochiensis.PRJNA695196.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_rostochiensis/PRJNA695196/globodera_rostochiensis.PRJNA695196.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_rostochiensis/PRJNA695196
31243	Globodera rostochiensis		grosto1	GCA_018350325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/350/325/GCA_018350325.1_WUR_GloGros_L19	Wageningen University and Research	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_rostochiensis/PRJNA695196/globodera_rostochiensis.PRJNA695196.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_rostochiensis/PRJNA695196/globodera_rostochiensis.PRJNA695196.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/globodera_rostochiensis/PRJNA695196
637853	Gongylonema pulchrum		gpulch	GCA_900617915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/915/GCA_900617915.1_G_pulchrum_Hokkaido_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/gongylonema_pulchrum/PRJEB505/gongylonema_pulchrum.PRJEB505.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/gongylonema_pulchrum/PRJEB505/gongylonema_pulchrum.PRJEB505.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/gongylonema_pulchrum/PRJEB505
6290	Haemonchus placei		hplace	GCA_900617895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/895/GCA_900617895.1_H_placei_MHpl1_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/haemonchus_placei/PRJEB509/haemonchus_placei.PRJEB509.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/haemonchus_placei/PRJEB509/haemonchus_placei.PRJEB509.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/haemonchus_placei/PRJEB509
2559892	Halicephalobus mephisto		hmephi	GCA_009193035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/193/035/GCA_009193035.1_mephisto_omega	American University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/halicephalobus_mephisto/PRJNA528747/halicephalobus_mephisto.PRJNA528747.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/halicephalobus_mephisto/PRJNA528747/halicephalobus_mephisto.PRJNA528747.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/halicephalobus_mephisto/PRJNA528747
2598192	Halicephalobus sp. NKZ332		hsp	GCA_009761265.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/761/265/GCA_009761265.1_ASM976126v1	Indiana University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/halicephalobus_nkz332/PRJNA555616/halicephalobus_nkz332.PRJNA555616.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/halicephalobus_nkz332/PRJNA555616/halicephalobus_nkz332.PRJNA555616.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/halicephalobus_nkz332/PRJNA555616
6339	Heligmosomoides polygyrus		hpolyg	GCA_900618505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/618/505/GCA_900618505.1_H_bakeri_Edinburgh_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heligmosomoides_polygyrus/PRJEB1203/heligmosomoides_polygyrus.PRJEB1203.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heligmosomoides_polygyrus/PRJEB1203/heligmosomoides_polygyrus.PRJEB1203.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heligmosomoides_polygyrus/PRJEB1203
375939	Heligmosomoides polygyrus bakeri		hpolyg1	GCA_900096555.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/096/555/GCA_900096555.1_nHp_v2.0	BANG	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heligmosomoides_polygyrus_bakeri/PRJEB15396/heligmosomoides_polygyrus_bakeri.PRJEB15396.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heligmosomoides_polygyrus_bakeri/PRJEB15396/heligmosomoides_polygyrus_bakeri.PRJEB15396.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heligmosomoides_polygyrus_bakeri/PRJEB15396
51029	Heterodera glycines	Soybean cyst nematode	hglyci	GCA_004148225.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/148/225/GCA_004148225.2_ASM414822v2	Iowa State University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_glycines/PRJNA381081/heterodera_glycines.PRJNA381081.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_glycines/PRJNA381081/heterodera_glycines.PRJNA381081.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_glycines/PRJNA381081
97005	Heterodera schachtii		hschac	GCA_020449115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/449/115/GCA_020449115.1_WUR_Hsch_IRS_1.0	Wageningen University and Research	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_schachtii/PRJNA767548/heterodera_schachtii.PRJNA767548.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_schachtii/PRJNA767548/heterodera_schachtii.PRJNA767548.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_schachtii/PRJNA767548
97005	Heterodera schachtii		hschac1	GCA_023374025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/374/025/GCA_023374025.1_Cam_Hsc_genome1.1	H. schachtii genome sequencing consortium	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_schachtii/PRJNA522950/heterodera_schachtii.PRJNA522950.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_schachtii/PRJNA522950/heterodera_schachtii.PRJNA522950.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterodera_schachtii/PRJNA522950
37862	Heterorhabditis bacteriophora		hbacte	GCA_000223415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/415/GCA_000223415.1_Heterorhabditis_bacteriophora-7.0	Washington University Genome Sequencing Center	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterorhabditis_bacteriophora/PRJNA13977/heterorhabditis_bacteriophora.PRJNA13977.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterorhabditis_bacteriophora/PRJNA13977/heterorhabditis_bacteriophora.PRJNA13977.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/heterorhabditis_bacteriophora/PRJNA13977
912562	Koerneria luziae		kluzia	GCA_014805365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/805/365/GCA_014805365.1_ASM1480536v1	Indiana University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/koerneria_luziae/PRJNA655932/koerneria_luziae.PRJNA655932.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/koerneria_luziae/PRJNA655932/koerneria_luziae.PRJNA655932.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/koerneria_luziae/PRJNA655932
1486449	Levipalatum texanum		ltexan	GCA_014805385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/805/385/GCA_014805385.1_ASM1480538v1	Indiana University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/levipalatum_texanum/PRJNA655932/levipalatum_texanum.PRJNA655932.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/levipalatum_texanum/PRJNA655932/levipalatum_texanum.PRJNA655932.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/levipalatum_texanum/PRJNA655932
42156	Litomosoides sigmodontis		lsigmo	GCA_900537275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/537/275/GCA_900537275.1_ASM90053727v1	ED	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/litomosoides_sigmodontis/PRJEB3075/litomosoides_sigmodontis.PRJEB3075.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/litomosoides_sigmodontis/PRJEB3075/litomosoides_sigmodontis.PRJEB3075.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/litomosoides_sigmodontis/PRJEB3075
7209	Loa loa	African eye worm	lloa	GCA_000733445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/733/445/GCA_000733445.1_LLoa-hgap-1	IGS	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/loa_loa/PRJNA246086/loa_loa.PRJNA246086.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/loa_loa/PRJNA246086/loa_loa.PRJNA246086.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/loa_loa/PRJNA246086
6304	Meloidogyne arenaria		marena	GCA_003133805.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/133/805/GCA_003133805.1_ASM313380v1	RIKEN	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJNA438575/meloidogyne_arenaria.PRJNA438575.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJNA438575/meloidogyne_arenaria.PRJNA438575.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJNA438575
6304	Meloidogyne arenaria		marena1	GCA_003693565.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/693/565/GCA_003693565.1_ASM369356v1	University of Hull	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJNA340324/meloidogyne_arenaria.PRJNA340324.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJNA340324/meloidogyne_arenaria.PRJNA340324.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJNA340324
6304	Meloidogyne arenaria		marena2	GCA_900003985.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/003/985/GCA_900003985.1_ASM90000398v1	Genoscope CEA	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJEB8714/meloidogyne_arenaria.PRJEB8714.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJEB8714/meloidogyne_arenaria.PRJEB8714.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_arenaria/PRJEB8714
59747	Meloidogyne chitwoodi		mchitw	GCA_015183035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/183/035/GCA_015183035.1_ASM1518303v1	Northwest Potato Research Consortium	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_chitwoodi/PRJNA666745/meloidogyne_chitwoodi.PRJNA666745.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_chitwoodi/PRJNA666745/meloidogyne_chitwoodi.PRJNA666745.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_chitwoodi/PRJNA666745
390850	Meloidogyne enterolobii		menter	GCA_003693675.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/693/675/GCA_003693675.1_ASM369367v1	University of Hull	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_enterolobii/PRJNA340324/meloidogyne_enterolobii.PRJNA340324.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_enterolobii/PRJNA340324/meloidogyne_enterolobii.PRJNA340324.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/meloidogyne_enterolobii/PRJNA340324
